"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.888206637E1,2.992656827E-2,-2.661883831E-2,-2.962017059E-2,4.981482257E-2
8.888706637E1,2.268162370E-2,-2.879273891E-2,-2.122402191E-2,4.235489315E-2
8.889206637E1,1.243221760E-2,-4.006218910E-2,1.320362091E-2,4.397584150E-2
8.889706637E1,6.085216999E-3,-3.215885162E-2,5.578804016E-2,6.468019039E-2
8.890206637E1,-4.427641630E-3,-2.033615112E-2,7.908344269E-2,8.177624325E-2
8.890706637E1,-2.691990137E-2,-1.421701908E-2,1.034412384E-1,1.078280786E-1
8.891206637E1,-4.279384017E-2,-3.452181816E-3,1.115493774E-1,1.195261223E-1
8.891706637E1,-6.693315506E-2,1.912415028E-2,1.302585602E-1,1.476924943E-1
8.892206637E1,-8.083423972E-2,3.439366817E-2,9.201812744E-2,1.272180589E-1
8.892706637E1,-6.133258343E-2,2.741670609E-2,3.533840179E-2,7.590892045E-2
8.893206637E1,-7.190549374E-2,4.133903980E-2,-1.059055328E-2,8.361504685E-2
8.893706637E1,-6.403443217E-2,4.492783546E-2,-4.953193665E-2,9.258688704E-2
8.894206637E1,-5.363440514E-2,4.686939716E-2,-6.421184540E-2,9.589864907E-2
8.894706637E1,-4.007980227E-2,4.505348206E-2,-7.612800598E-2,9.711683732E-2
8.895206637E1,-2.281504869E-2,5.195069313E-2,-8.808231354E-2,1.047754500E-1
8.895706637E1,1.478534937E-2,5.166554451E-2,-9.447288513E-2,1.086879067E-1
8.896206637E1,3.463873267E-2,5.312013626E-2,-1.062536240E-1,1.237393360E-1
8.896706637E1,4.537257552E-2,6.355297565E-2,-1.078395844E-1,1.331428829E-1
8.897206637E1,6.564548612E-2,4.757499695E-2,-1.193981171E-1,1.443212408E-1
8.897706637E1,4.959282279E-2,3.766739368E-2,-1.355257034E-1,1.491492437E-1
8.898206637E1,3.581473231E-2,3.777503967E-2,-1.078748703E-1,1.197774449E-1
8.898706637E1,2.589359879E-2,3.802609444E-2,-1.043453217E-1,1.140368733E-1
8.899206637E1,9.935557842E-3,2.373456955E-2,-7.522678375E-2,7.950543437E-2
8.899706637E1,-5.645781755E-3,1.645386219E-2,-2.350234985E-2,2.923978251E-2
8.900206637E1,-6.623834372E-3,1.192092896E-2,2.626419067E-3,1.388818944E-2
8.900706637E1,-7.985919714E-3,-1.209998131E-2,5.837345123E-2,6.014685586E-2
8.901206637E1,-2.189987898E-2,-2.860867977E-2,9.341335297E-2,1.001205062E-1
8.901706637E1,-2.031141520E-2,-4.252040386E-2,1.105766296E-1,1.201987078E-1
8.902206637E1,-6.110280752E-3,-5.871200562E-2,1.302671432E-1,1.430173547E-1
8.902706637E1,7.333219051E-3,-7.257759571E-2,1.408481598E-1,1.586174253E-1
8.903206637E1,3.223210573E-3,-8.280217648E-2,1.531076431E-1,1.740934803E-1
8.903706637E1,8.890807629E-3,-1.009327173E-1,1.375970840E-1,1.708783703E-1
8.904206637E1,1.838600636E-2,-9.683167934E-2,1.274051666E-1,1.610791602E-1
8.904706637E1,2.873426676E-2,-1.009523869E-1,9.066104889E-2,1.386955958E-1
8.905206637E1,2.263742685E-2,-9.216201305E-2,7.522678375E-2,1.211006141E-1
8.905706637E1,2.960503101E-3,-8.101642132E-2,5.656528473E-2,9.885371282E-2
8.906206637E1,1.026970148E-2,-8.428704739E-2,5.156517029E-3,8.506681370E-2
8.906706637E1,6.125569344E-3,-7.018589973E-2,-1.090431213E-2,7.129156433E-2
8.907206637E1,5.553245544E-3,-5.989849567E-2,-2.976703644E-2,6.711739550E-2
8.907706637E1,9.916722775E-4,-5.382037163E-2,-3.514671326E-2,6.428769143E-2
8.908206637E1,9.068638086E-3,-3.782272339E-2,-2.125167847E-2,4.432191827E-2
8.908706637E1,4.035830498E-4,-3.315365314E-2,-1.856708527E-2,3.800084540E-2
8.909206637E1,1.707643270E-3,-2.299797535E-2,-2.179813385E-2,3.173297268E-2
8.909706637E1,6.957560778E-3,-8.949756622E-3,-1.322937012E-2,1.742188363E-2
8.910206637E1,1.188376546E-2,-4.840970039E-3,4.089355469E-3,1.346780237E-2
8.910706637E1,1.581928134E-2,-8.178591728E-3,2.169132233E-2,2.806514723E-2
8.911206637E1,6.903886795E-3,1.007139683E-2,1.010227203E-2,1.584779439E-2
8.911706637E1,5.120277405E-3,1.232564449E-2,6.244659424E-3,1.473548520E-2
8.912206637E1,1.367041469E-2,2.118885517E-2,1.749324799E-2,3.068976289E-2
8.912706637E1,1.734369993E-2,3.656363487E-2,3.242111206E-2,5.185394710E-2
8.913206637E1,2.052292228E-2,3.586423397E-2,1.151466370E-2,4.289546709E-2
8.913706637E1,3.089424968E-2,4.638743401E-2,3.666687012E-2,6.671362725E-2
8.914206637E1,2.927511930E-2,5.037534237E-2,3.490352631E-2,6.791880357E-2
8.914706637E1,2.290216088E-2,5.606973171E-2,3.368568420E-2,6.930403385E-2
8.915206637E1,2.488410473E-2,6.385147572E-2,3.592395782E-2,7.737415825E-2
8.915706637E1,2.054488659E-2,6.496238708E-2,2.883338928E-2,7.398356870E-2
8.916206637E1,2.158051729E-2,6.278395653E-2,2.839946747E-2,7.220854296E-2
8.916706637E1,2.434179187E-2,6.968367100E-2,1.766967773E-2,7.589831583E-2
8.917206637E1,1.943334937E-2,6.626665592E-2,-3.268241882E-3,6.913469577E-2
8.917706637E1,1.085385680E-2,7.084774971E-2,-9.005546570E-3,7.223786898E-2
8.918206637E1,9.592801332E-3,7.577753067E-2,-1.468658447E-2,7.778143580E-2
8.918706637E1,1.772788167E-2,7.421100140E-2,-3.385066986E-2,8.347106305E-2
8.919206637E1,4.566371441E-3,5.751621723E-2,-3.035640717E-2,6.519569348E-2
8.919706637E1,4.968345165E-3,4.079270363E-2,-1.364135742E-2,4.329914266E-2
8.920206637E1,1.483845711E-2,2.780044079E-2,1.261901855E-2,3.394530817E-2
8.920706637E1,2.717164159E-2,1.692473888E-2,2.307033539E-2,3.945865264E-2
8.921206637E1,7.771790028E-3,2.744555473E-3,2.722167969E-2,2.844210172E-2
8.921706637E1,2.593493462E-2,-2.813339233E-3,1.656246185E-2,3.090066106E-2
8.922206637E1,9.718596935E-3,-1.481389999E-2,-1.363754272E-3,1.776970977E-2
8.922706637E1,-2.417147160E-3,-2.781772614E-2,-2.648544312E-2,3.848567506E-2
8.923206637E1,-1.669093966E-2,-3.233754635E-2,-4.294586182E-2,5.629077560E-2
8.923706637E1,-4.607036710E-2,-2.328193188E-2,-7.406711578E-2,9.027992422E-2
8.924206637E1,-5.455270410E-2,-3.116250038E-2,-9.323978424E-2,1.124311181E-1
8.924706637E1,-6.621423364E-2,-3.069150448E-2,-9.659862518E-2,1.210685243E-1
8.925206637E1,-5.852591991E-2,-1.004052162E-2,-1.001844406E-1,1.164603689E-1
8.925706637E1,-5.781501532E-2,7.534265518E-3,-8.938217163E-2,1.067169797E-1
8.926206637E1,-7.482722402E-2,-5.248785019E-3,-8.683300018E-2,1.147459503E-1
8.926706637E1,-5.977389216E-2,-3.019213676E-3,-7.355213165E-2,9.482589259E-2
8.927206637E1,-6.025749445E-2,1.283884048E-3,-5.525970459E-2,8.176948665E-2
8.927706637E1,-6.441271305E-2,-1.065957546E-2,-4.105663300E-2,7.712503656E-2
8.928206637E1,-5.589887500E-2,-2.791142464E-2,-2.087116241E-2,6.587364626E-2
8.928706637E1,-5.440342426E-2,-3.336977959E-2,4.932403564E-3,6.401252507E-2
8.929206637E1,-5.782979727E-2,-4.171192646E-2,1.175785065E-2,7.226629445E-2
8.929706637E1,-6.564170122E-2,-6.095993519E-2,2.737808228E-2,9.367233330E-2
8.930206637E1,-5.002975464E-2,-5.454385281E-2,5.293655396E-2,9.099608218E-2
8.930706637E1,-3.125652671E-2,-5.530655384E-2,5.205249786E-2,8.212945813E-2
8.931206637E1,-1.841041446E-2,-6.402099133E-2,5.175209045E-2,8.435585076E-2
8.931706637E1,4.909634590E-4,-4.779243469E-2,7.112789154E-2,8.569442697E-2
8.932206637E1,1.709181070E-2,-5.627870560E-2,5.700016022E-2,8.190507287E-2
8.932706637E1,3.238481283E-2,-5.815470219E-2,4.257106781E-2,7.901291858E-2
8.933206637E1,4.350975156E-2,-4.950940609E-2,4.293441772E-2,7.866157891E-2
8.933706637E1,4.367285967E-2,-4.720389843E-2,5.257797241E-2,8.306605734E-2
8.934206637E1,3.000563383E-2,-4.201555252E-2,4.530715942E-2,6.869048996E-2
8.934706637E1,3.445845842E-2,-3.523933887E-2,3.357028961E-2,5.963355352E-2
8.935206637E1,3.700953722E-2,-2.969944477E-2,2.192974091E-2,5.227500742E-2
8.935706637E1,3.949221969E-2,-1.922714710E-2,2.613162994E-2,5.110949701E-2
8.936206637E1,4.493004084E-2,-1.612138748E-2,2.241325378E-2,5.273482387E-2
8.936706637E1,4.235970974E-2,-5.438327789E-3,1.043605804E-2,4.396398214E-2
8.937206637E1,4.365453124E-2,2.545714378E-3,1.374435425E-2,4.583782317E-2
8.937706637E1,3.824073076E-2,1.128423214E-2,1.974487305E-2,4.449210487E-2
8.938206637E1,4.400652647E-2,2.478313446E-2,3.801345825E-3,5.064808344E-2
8.938706637E1,2.576330304E-2,2.280747890E-2,-1.500129700E-3,3.444095334E-2
8.939206637E1,3.232958913E-2,3.324258327E-2,1.444149017E-2,4.856777033E-2
8.939706637E1,1.894420385E-2,4.271221161E-2,4.853248596E-3,4.697626956E-2
8.940206637E1,2.191954851E-2,4.829585552E-2,1.613712311E-2,5.543792032E-2
8.940706637E1,1.867559552E-2,4.613935947E-2,-8.192062378E-4,4.978242119E-2
8.941206637E1,2.771735191E-3,5.552697182E-2,1.203155518E-2,5.688308567E-2
8.941706637E1,2.932876348E-3,4.304981232E-2,3.496170044E-3,4.329100726E-2
8.942206637E1,4.863858223E-3,4.910349846E-2,9.088516235E-3,5.017381593E-2
8.942706637E1,1.349663734E-2,4.080545902E-2,6.402015686E-3,4.345377441E-2
8.943206637E1,1.760223508E-2,5.174565315E-2,-1.241970062E-2,5.605087210E-2
8.943706637E1,3.772318363E-3,4.696583748E-2,-7.443428040E-3,4.770141399E-2
8.944206637E1,1.450270414E-2,4.058742523E-2,-1.985263824E-2,4.745307956E-2
8.944706637E1,1.554501057E-2,3.814721107E-2,-3.383159637E-2,5.330510275E-2
8.945206637E1,8.753001690E-3,3.423643112E-2,-2.794742584E-2,4.505337796E-2
8.945706637E1,9.381026030E-3,2.422082424E-2,-2.570915222E-2,3.654603240E-2
8.946206637E1,1.267826557E-2,2.467453480E-2,-2.557563782E-2,3.773174175E-2
8.946706637E1,6.677210331E-3,2.919316292E-2,-9.789466858E-3,3.150650029E-2
8.947206637E1,5.184769630E-3,2.231156826E-2,-5.001068115E-3,2.344565198E-2
8.947706637E1,4.708886147E-3,1.401233673E-2,-1.382255554E-2,2.023813803E-2
8.948206637E1,7.880330086E-4,5.258440971E-3,-1.594829559E-2,1.681131553E-2
8.948706637E1,3.049731255E-3,1.214015484E-2,-1.145362854E-2,1.696672706E-2
8.949206637E1,-1.895159483E-3,-9.970545769E-3,-9.244918823E-3,1.372850817E-2
8.949706637E1,-4.447102547E-4,-3.788590431E-3,-3.082275391E-3,4.904243698E-3
8.950206637E1,-2.544492483E-3,2.323746681E-3,-1.836872101E-2,1.868914530E-2
8.950706637E1,2.828538418E-3,-1.912355423E-3,-2.053642273E-2,2.081831865E-2
8.951206637E1,-1.078557968E-2,-8.659601212E-3,-1.604938507E-2,2.118726465E-2
8.951706637E1,2.257436514E-3,-2.885413170E-2,-1.857757568E-3,2.900186544E-2
8.952206637E1,-1.323163509E-3,-3.681385517E-2,-9.035110474E-3,3.792945973E-2
8.952706637E1,-1.571464539E-2,-2.901601791E-2,-1.796627045E-2,3.757214725E-2
8.953206637E1,-6.958812475E-3,-3.482973576E-2,-2.354145050E-2,4.261144747E-2
8.953706637E1,-1.716408134E-2,-3.994154930E-2,-1.626586914E-2,4.641671625E-2
8.954206637E1,-2.016308904E-2,-4.749870300E-2,1.325798035E-2,5.327711506E-2
8.954706637E1,-3.162655234E-2,-3.262329102E-2,1.034641266E-2,4.660006636E-2
8.955206637E1,-2.368411422E-2,-2.880561352E-2,1.508617401E-2,4.022801614E-2
8.955706637E1,-2.223557234E-2,-3.812956810E-2,2.706623077E-2,5.177707494E-2
8.956206637E1,-2.788302302E-2,-4.224336147E-2,1.846408844E-2,5.387844767E-2
8.956706637E1,-4.633441567E-2,-1.971435547E-2,3.909015656E-2,6.374617029E-2
8.957206637E1,-3.804069757E-2,-3.463661671E-2,1.301479340E-2,5.306764302E-2
8.957706637E1,-3.590026498E-2,-2.769947052E-2,-8.524894714E-3,4.613852536E-2
8.958206637E1,-2.964767814E-2,-2.770721912E-2,-3.044700623E-2,5.073159763E-2
8.958706637E1,-1.630312204E-2,-1.541805267E-2,-5.125904083E-2,5.595531613E-2
8.959206637E1,-2.619653940E-3,-4.299998283E-3,-6.788825989E-2,6.807472661E-2
8.959706637E1,2.240732312E-2,-7.610797882E-3,-7.172775269E-2,7.553067509E-2
8.960206637E1,3.191339970E-2,8.934736252E-3,-7.325744629E-2,8.040490053E-2
8.960706637E1,2.780196071E-2,2.169442177E-2,-4.756832123E-2,5.921437443E-2
8.961206637E1,3.520032763E-2,2.438306808E-2,-8.153915405E-3,4.358994622E-2
8.961706637E1,2.634060383E-2,3.045237064E-2,2.514171600E-2,4.746872835E-2
8.962206637E1,2.655053139E-2,3.207600117E-2,3.847885132E-2,5.669587786E-2
8.962706637E1,3.263795376E-2,2.592337132E-2,5.252742767E-2,6.705511065E-2
8.963206637E1,2.139616013E-2,3.180611134E-2,6.096744537E-2,7.201703814E-2
8.963706637E1,1.708185673E-2,2.034246922E-2,8.133792877E-2,8.556555697E-2
8.964206637E1,1.094990969E-2,1.345837116E-2,6.047725677E-2,6.291682496E-2
8.964706637E1,1.268982887E-2,2.140164375E-2,7.798290253E-2,8.185594174E-2
8.965206637E1,8.859068155E-3,3.047811985E-2,8.027267456E-2,8.631976112E-2
8.965706637E1,1.732224226E-2,3.040945530E-2,3.390979767E-2,4.873057999E-2
8.966206637E1,2.272099257E-2,2.454662323E-2,-1.167011261E-2,3.542558035E-2
8.966706637E1,4.740238190E-3,1.318311691E-2,-2.285766602E-2,2.680927685E-2
8.967206637E1,1.328304410E-2,3.057479858E-3,-5.575656891E-2,5.739845312E-2
8.967706637E1,1.134562492E-2,-2.278089523E-4,-5.535316467E-2,5.650440639E-2
8.968206637E1,1.415768266E-2,-2.470493317E-3,-5.778121948E-2,5.954168826E-2
8.968706637E1,1.780080795E-2,-1.498746872E-2,-3.303241730E-2,4.040586065E-2
8.969206637E1,1.354083419E-2,-1.244044304E-2,-7.173538208E-3,1.973774212E-2
8.969706637E1,9.068697691E-3,-1.593267918E-2,-6.602287292E-3,1.948542381E-2
8.970206637E1,-1.100292802E-2,-2.934169769E-2,-2.600955963E-2,4.072464660E-2
8.970706637E1,-1.550039649E-2,-2.831959724E-2,-1.766777039E-2,3.680233674E-2
8.971206637E1,-1.852455735E-2,-4.161691666E-2,1.413726807E-2,4.769684817E-2
8.971706637E1,-2.545481920E-2,-3.933751583E-2,2.156925201E-2,5.158120399E-2
8.972206637E1,-2.972590923E-2,-3.878831863E-2,4.276371002E-2,6.493764884E-2
8.972706637E1,-4.650631547E-2,-2.662730217E-2,5.432319641E-2,7.630766847E-2
8.973206637E1,-5.468270183E-2,3.922820091E-3,5.128097534E-2,7.506880063E-2
8.973706637E1,-7.116496563E-2,1.955676079E-2,5.598449707E-2,9.263467568E-2
8.974206637E1,-8.665427566E-2,2.478897572E-2,1.729869843E-2,9.177527866E-2
8.974706637E1,-6.587857008E-2,5.037045479E-2,-7.326126099E-3,8.325167166E-2
8.975206637E1,-6.839764118E-2,4.202306271E-2,-2.905750275E-2,8.537279183E-2
8.975706637E1,-7.015353441E-2,6.254959106E-2,-3.699684143E-2,1.010085937E-1
8.976206637E1,-5.649971962E-2,6.302487850E-2,-3.749465942E-2,9.257539151E-2
8.976706637E1,-3.409674764E-2,6.574428082E-2,-3.586483002E-2,8.228720855E-2
8.977206637E1,6.632894278E-3,7.030725479E-2,-3.903484344E-2,8.068967942E-2
8.977706637E1,2.069193125E-2,6.820833683E-2,-4.436111450E-2,8.395499813E-2
8.978206637E1,5.638614297E-2,5.942249298E-2,-7.527160645E-2,1.112485709E-1
8.978706637E1,6.858977675E-2,5.075967312E-2,-1.007995605E-1,1.320668516E-1
8.979206637E1,6.512859464E-2,3.567481041E-2,-1.093235016E-1,1.321591992E-1
8.979706637E1,5.229529738E-2,2.802753448E-2,-1.231975555E-1,1.367405518E-1
8.980206637E1,4.360902309E-2,1.756179333E-2,-1.205577850E-1,1.293999344E-1
8.980706637E1,3.094753623E-2,1.403892040E-2,-9.688472748E-2,1.026717668E-1
8.981206637E1,2.498114109E-2,1.748931408E-2,-7.346534729E-2,7.954301207E-2
8.981706637E1,1.940023899E-2,6.520509720E-3,-2.897167206E-2,3.547173666E-2
8.982206637E1,6.546109915E-3,-4.162311554E-3,1.274681091E-2,1.492171508E-2
8.982706637E1,-6.301999092E-4,-1.283121109E-2,6.355857849E-2,6.484388969E-2
8.983206637E1,1.363039017E-3,-2.959179878E-2,9.547519684E-2,9.996522216E-2
8.983706637E1,-8.023202419E-3,-4.260432720E-2,1.130990982E-1,1.211235175E-1
8.984206637E1,-1.007813215E-2,-6.633412838E-2,1.320028305E-1,1.480761041E-1
8.984706637E1,-1.160991192E-2,-7.371699810E-2,1.445388794E-1,1.626667560E-1
8.985206637E1,-3.126919270E-3,-8.989024162E-2,1.168851852E-1,1.474862017E-1
8.985706637E1,9.416371584E-3,-8.864939213E-2,1.136054993E-1,1.444077292E-1
8.986206637E1,8.823603392E-3,-9.718906879E-2,1.037836075E-1,1.424591459E-1
8.986706637E1,1.048246026E-2,-1.054092646E-1,8.747386932E-2,1.373778470E-1
8.987206637E1,1.796388626E-2,-1.008903980E-1,5.578041077E-2,1.166748810E-1
8.987706637E1,2.560615540E-3,-9.826910496E-2,3.919315338E-2,1.058275815E-1
8.988206637E1,2.650618553E-3,-8.687090874E-2,1.127624512E-2,8.763979842E-2
8.988706637E1,7.667154074E-3,-7.877278328E-2,-5.747795105E-3,7.935347368E-2
8.989206637E1,3.181487322E-3,-5.335950851E-2,-3.064060211E-2,6.161335495E-2
8.989706637E1,-7.689416409E-3,-5.770909786E-2,-2.532291412E-2,6.348792862E-2
8.990206637E1,6.906390190E-4,-3.066349030E-2,-4.777050018E-2,5.676924614E-2
8.990706637E1,-2.162963152E-3,-1.034927368E-2,-5.363941193E-2,5.467149520E-2
8.991206637E1,1.724362373E-4,-5.649328232E-3,-2.449607849E-2,2.513966001E-2
8.991706637E1,-8.643925190E-3,7.886171341E-3,-2.151775360E-2,2.449332279E-2
8.992206637E1,1.668417454E-2,2.046012878E-2,5.459785461E-3,2.695900234E-2
8.992706637E1,2.190431952E-2,2.321016788E-2,9.554862976E-3,3.331375862E-2
8.993206637E1,1.357123256E-2,3.208053112E-2,2.433681488E-2,4.249258039E-2
8.993706637E1,-6.297230721E-5,3.186643124E-2,1.256465912E-2,3.425411018E-2
8.994206637E1,1.719397306E-2,2.967274189E-2,2.037715912E-2,3.989151457E-2
8.994706637E1,6.883412600E-3,3.803920746E-2,2.394008636E-2,4.546966470E-2
8.995206637E1,1.537621021E-2,2.666401863E-2,4.073524475E-2,5.105641874E-2
8.995706637E1,1.533886790E-2,4.199659824E-2,4.590988159E-2,6.408363567E-2
8.996206637E1,1.245129108E-2,5.063629150E-2,4.585742950E-2,6.944042416E-2
8.996706637E1,1.807156205E-2,4.500842094E-2,3.939151764E-2,6.248224526E-2
8.997206637E1,2.092406154E-2,5.242645741E-2,3.633689880E-2,6.713210858E-2
8.997706637E1,1.550623775E-2,4.344284534E-2,3.204917908E-2,5.616826595E-2
8.998206637E1,2.102687955E-2,6.679248810E-2,2.667236328E-2,7.493184298E-2
8.998706637E1,2.260270715E-2,6.673836708E-2,1.983261108E-2,7.319989394E-2
8.999206637E1,2.394989133E-2,6.309676170E-2,1.105403900E-2,6.838852543E-2
8.999706637E1,3.692513704E-2,5.765223503E-2,1.113796234E-2,6.936353620E-2
9.000206637E1,2.203252912E-2,6.335067749E-2,-2.363300323E-2,7.111441148E-2
9.000706637E1,7.942497730E-3,5.912756920E-2,-3.486156464E-2,6.909762223E-2
9.001206637E1,4.114180803E-3,4.442024231E-2,-3.018474579E-2,5.386281917E-2
9.001706637E1,1.468002796E-2,4.135763645E-2,-3.726959229E-3,4.404370033E-2
9.002206637E1,7.226675749E-3,3.638160229E-2,2.008342743E-2,4.218044434E-2
9.002706637E1,1.019915938E-2,1.861143112E-2,5.262851715E-2,5.674653327E-2
9.003206637E1,3.755092621E-4,2.037346363E-2,4.397869110E-2,4.847003506E-2
9.003706637E1,6.716877222E-3,2.249717712E-3,3.840160370E-2,3.904946653E-2
9.004206637E1,-8.805692196E-4,-7.783174515E-3,1.618289948E-2,1.797886101E-2
9.004706637E1,-1.713088155E-2,-2.027654648E-2,-2.122879028E-2,3.398921853E-2
9.005206637E1,-3.765109181E-2,-1.696276665E-2,-5.256271362E-2,6.684443904E-2
9.005706637E1,-5.122178793E-2,-2.469313145E-2,-8.634662628E-2,1.033884044E-1
9.006206637E1,-6.831347942E-2,-2.421641350E-2,-9.898185730E-2,1.226807818E-1
9.006706637E1,-6.852197647E-2,-2.712762356E-2,-9.598541260E-2,1.210139192E-1
9.007206637E1,-7.475364208E-2,-2.360105515E-2,-9.579753876E-2,1.237832187E-1
9.007706637E1,-6.079974771E-2,-7.208824158E-3,-9.430980682E-2,1.124407227E-1
9.008206637E1,-6.259366870E-2,-2.372741699E-3,-8.090496063E-2,1.023191571E-1
9.008706637E1,-5.813106894E-2,-6.658911705E-3,-7.791805267E-2,9.744118849E-2
9.009206637E1,-6.048640609E-2,-1.425421238E-2,-5.841636658E-2,8.528927117E-2
9.009706637E1,-5.645281076E-2,-2.738916874E-2,-4.661560059E-2,7.816713264E-2
9.010206637E1,-5.954670906E-2,-4.175794125E-2,-9.590148926E-3,7.335875662E-2
9.010706637E1,-5.318138003E-2,-4.607129097E-2,2.465820312E-2,7.455769588E-2
9.011206637E1,-4.906794429E-2,-5.738413334E-2,3.909587860E-2,8.502405330E-2
9.011706637E1,-4.834020138E-2,-5.955791473E-2,4.682826996E-2,8.987105843E-2
9.012206637E1,-4.313525558E-2,-5.977427959E-2,6.041717529E-2,9.530923274E-2
9.012706637E1,-9.284704924E-3,-7.378470898E-2,7.218074799E-2,1.036361395E-1
9.013206637E1,-1.109951735E-2,-7.429814339E-2,7.581520081E-2,1.067303053E-1
9.013706637E1,1.583716273E-2,-7.271766663E-2,4.874134064E-2,8.896287456E-2
9.014206637E1,2.015256882E-2,-6.396293640E-2,4.897880554E-2,8.304400433E-2
9.014706637E1,2.962386608E-2,-6.200325489E-2,4.206848145E-2,8.057129880E-2
9.015206637E1,4.524824023E-2,-5.709803104E-2,3.909587860E-2,8.268056674E-2
9.015706637E1,3.521850705E-2,-5.636012554E-2,1.517105103E-2,6.816867154E-2
9.016206637E1,3.925368190E-2,-3.955328465E-2,5.115509033E-3,5.595964887E-2
9.016706637E1,4.047858715E-2,-3.966248035E-2,6.401062012E-3,5.703158739E-2
9.017206637E1,5.302560329E-2,-2.894568443E-2,3.408432007E-3,6.050772398E-2
9.017706637E1,4.505860806E-2,-2.899289131E-3,6.630897522E-3,4.563609141E-2
9.018206637E1,4.513153434E-2,-1.078522205E-2,6.590843201E-3,4.686806611E-2
9.018706637E1,3.438404202E-2,-1.142084599E-2,4.205703735E-4,3.623361628E-2
9.019206637E1,3.370127082E-2,1.105046272E-2,-1.737594604E-3,3.550926099E-2
9.019706637E1,3.422638774E-2,2.394783497E-2,1.857757568E-3,4.181382164E-2
9.020206637E1,2.542459965E-2,3.037035465E-2,1.762390137E-3,3.964687539E-2
9.020706637E1,3.128382564E-2,4.297745228E-2,1.213073730E-3,5.317152150E-2
9.021206637E1,3.705906868E-2,4.073953629E-2,1.025581360E-2,5.602022939E-2
9.021706637E1,3.683793545E-2,5.180943012E-2,7.588386536E-3,6.402213795E-2
9.022206637E1,1.580825448E-2,5.693781376E-2,1.507282257E-2,6.098364966E-2
9.022706637E1,1.600304246E-2,5.170857906E-2,-7.825851440E-3,5.469111873E-2
9.023206637E1,2.913713455E-3,5.794799328E-2,4.591941833E-3,5.820262521E-2
9.023706637E1,1.031789184E-2,5.409717560E-2,-4.964828491E-3,5.529568538E-2
9.024206637E1,1.327678561E-2,4.783749580E-2,-2.221107483E-3,4.969539576E-2
9.024706637E1,4.133880138E-3,5.538940430E-2,-1.325321198E-2,5.710273812E-2
9.025206637E1,-2.470463514E-3,6.452298164E-2,-2.188205719E-2,6.817728931E-2
9.025706637E1,2.197891474E-3,5.419230461E-2,-1.708126068E-2,5.686304663E-2
9.026206637E1,7.677048445E-3,5.201947689E-2,-1.697826385E-2,5.525599056E-2
9.026706637E1,8.559405804E-3,5.224716663E-2,-2.502632141E-2,5.856062339E-2
9.027206637E1,1.320332289E-2,4.301393032E-2,-2.367877960E-2,5.084496573E-2
9.027706637E1,2.683430910E-3,4.095327854E-2,-1.676368713E-2,4.433275348E-2
9.028206637E1,-1.534670591E-2,3.399372101E-2,-2.145767212E-3,3.735905201E-2
9.028706637E1,-4.547238350E-4,4.278862476E-2,-2.097225189E-2,4.765405053E-2
9.029206637E1,-1.383274794E-3,2.635252476E-2,-6.456375122E-3,2.716714541E-2
9.029706637E1,-1.538503170E-2,1.815259457E-2,-5.786895752E-3,2.448885568E-2
9.030206637E1,6.023943424E-3,1.409232616E-2,-1.148605347E-2,1.915230992E-2
9.030706637E1,-1.051840186E-2,1.764154434E-2,9.975433350E-3,2.283353094E-2
9.031206637E1,-2.202689648E-3,4.997849464E-3,8.716583252E-4,5.530834403E-3
9.031706637E1,-4.822969437E-3,-6.488442421E-3,-5.683898926E-4,8.104565769E-3
9.032206637E1,-1.373437047E-2,-1.305818558E-3,-1.763343811E-2,2.238919905E-2
9.032706637E1,-7.410645485E-3,-7.220268250E-3,-1.692962646E-2,1.984092216E-2
9.033206637E1,-1.280003786E-2,-3.474366665E-2,-4.631996155E-3,3.731512736E-2
9.033706637E1,-1.834836602E-2,-3.032195568E-2,1.499652863E-2,3.848349520E-2
