"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.403135289E2,-1.483550072E-1,1.153340459E0,9.638289452E0,9.708183505E0
1.403156186E2,-1.531406492E-1,1.172483087E0,9.623932838E0,9.696300940E0
1.403177083E2,-1.483550072E-1,1.172483087E0,9.609575272E0,9.681976177E0
1.403197980E2,-1.435693651E-1,1.153340459E0,9.633503914E0,9.703360451E0
1.403218878E2,-1.483550072E-1,1.186840057E0,9.633503914E0,9.707471153E0
1.403239775E2,-1.339980662E-1,1.167697430E0,9.633503914E0,9.704940516E0
1.403260672E2,-1.483550072E-1,1.177268744E0,9.638289452E0,9.711055270E0
1.403281569E2,-1.339980662E-1,1.182054400E0,9.623932838E0,9.697179557E0
1.403302466E2,-1.435693651E-1,1.186840057E0,9.652647018E0,9.726396864E0
1.403323363E2,-1.387837082E-1,1.177268744E0,9.667003632E0,9.739413834E0
1.403344260E2,-1.148554832E-1,1.186840057E0,9.662218094E0,9.735514347E0
1.403365157E2,-1.435693651E-1,1.172483087E0,9.671789169E0,9.743656115E0
1.403386054E2,-1.292124242E-1,1.177268744E0,9.676574707E0,9.748782263E0
1.403406952E2,-1.196411327E-1,1.186840057E0,9.657432556E0,9.730822519E0
1.403427849E2,-1.339980662E-1,1.182054400E0,9.657432556E0,9.730427106E0
1.403448746E2,-1.196411327E-1,1.182054400E0,9.667003632E0,9.739739515E0
1.403469643E2,-1.387837082E-1,1.182054400E0,9.671789169E0,9.744743160E0
1.403490540E2,-1.148554832E-1,1.182054400E0,9.662218094E0,9.734932094E0
1.403511438E2,-1.339980662E-1,1.182054400E0,9.652647018E0,9.725677485E0
1.403532334E2,-1.339980662E-1,1.191625714E0,9.662218094E0,9.736343555E0
1.403553232E2,-1.292124242E-1,1.182054400E0,9.662218094E0,9.735112067E0
1.403574129E2,-1.435693651E-1,1.191625714E0,9.647860527E0,9.722232087E0
1.403595026E2,-1.196411327E-1,1.186840057E0,9.657432556E0,9.730822519E0
1.403615923E2,-1.339980662E-1,1.182054400E0,9.652647018E0,9.725677485E0
1.403636820E2,-1.339980662E-1,1.167697430E0,9.633503914E0,9.704940516E0
1.403657717E2,-1.387837082E-1,1.172483087E0,9.619147301E0,9.691334908E0
1.403678614E2,-1.387837082E-1,1.177268744E0,9.633503914E0,9.706164035E0
1.403699512E2,-1.483550072E-1,1.177268744E0,9.638289452E0,9.711055270E0
1.403720409E2,-1.435693651E-1,1.153340459E0,9.633503914E0,9.703360451E0
1.403741306E2,-1.387837082E-1,1.158126116E0,9.647860527E0,9.718113488E0
1.403762203E2,-1.387837082E-1,1.162911773E0,9.662218094E0,9.732938056E0
1.403783100E2,-1.292124242E-1,1.167697430E0,9.657432556E0,9.728628717E0
1.403803997E2,-1.292124242E-1,1.153340459E0,9.676574707E0,9.745921615E0
1.403824894E2,-1.292124242E-1,1.143769264E0,9.681360245E0,9.749545639E0
1.403845792E2,-1.100698411E-1,1.138983607E0,9.676574707E0,9.743998003E0
1.403866689E2,-1.100698411E-1,1.134197950E0,9.705288887E0,9.771957467E0
1.403887585E2,-1.100698411E-1,1.134197950E0,9.705288887E0,9.771957467E0
1.403908483E2,-1.004985496E-1,1.134197950E0,9.686145782E0,9.752841897E0
1.403929380E2,-1.100698411E-1,1.129412293E0,9.662218094E0,9.728625082E0
1.403950277E2,-9.571290761E-2,1.115055323E0,9.695717812E0,9.760094939E0
1.403971175E2,-1.052841991E-1,1.129412293E0,9.681360245E0,9.747583961E0
1.403992071E2,-1.004985496E-1,1.124626637E0,9.671789169E0,9.737473531E0
1.404012969E2,-1.052841991E-1,1.119840980E0,9.662218094E0,9.727465604E0
1.404033866E2,-1.100698411E-1,1.110269666E0,9.705288887E0,9.769209102E0
1.404054763E2,-1.292124242E-1,1.105484009E0,9.671789169E0,9.735619984E0
1.404075660E2,-1.339980662E-1,1.095912814E0,9.667003632E0,9.729847871E0
1.404096557E2,-1.531406492E-1,1.091127157E0,9.643074989E0,9.705818141E0
1.404117454E2,-1.818545163E-1,1.095912814E0,9.647860527E0,9.711606907E0
1.404138351E2,-1.914258152E-1,1.091127157E0,9.619147301E0,9.682726739E0
1.404159248E2,-1.818545163E-1,1.086341500E0,9.609575272E0,9.672494292E0
1.404180145E2,-2.009970993E-1,1.081555843E0,9.604789734E0,9.667582361E0
1.404201043E2,-2.201396823E-1,1.081555843E0,9.585647583E0,9.648982543E0
1.404221940E2,-2.105683982E-1,1.091127157E0,9.552147865E0,9.616570406E0
1.404242837E2,-2.249253243E-1,1.100698471E0,9.566504478E0,9.632244622E0
1.404263734E2,-2.057827413E-1,1.100698471E0,9.542576790E0,9.608051595E0
1.404284631E2,-2.105683982E-1,1.086341500E0,9.542576790E0,9.606521155E0
1.404305528E2,-2.009970993E-1,1.105484009E0,9.542576790E0,9.608499702E0
1.404326426E2,-2.153540403E-1,1.119840980E0,9.537791252E0,9.605721376E0
1.404347322E2,-2.057827413E-1,1.124626637E0,9.537791252E0,9.606070663E0
1.404368220E2,-2.057827413E-1,1.115055323E0,9.547362328E0,9.614459024E0
1.404389117E2,-1.962114573E-1,1.110269666E0,9.537791252E0,9.604200104E0
1.404410014E2,-1.962114573E-1,1.105484009E0,9.556933403E0,9.622659191E0
1.404430911E2,-1.962114573E-1,1.110269666E0,9.537791252E0,9.604200104E0
1.404451808E2,-1.722832322E-1,1.105484009E0,9.547362328E0,9.612694930E0
1.404472705E2,-2.009970993E-1,1.115055323E0,9.552147865E0,9.619109992E0
1.404493602E2,-1.818545163E-1,1.105484009E0,9.542576790E0,9.608118325E0
1.404514500E2,-1.866401732E-1,1.095912814E0,9.537791252E0,9.602360200E0
1.404535396E2,-1.866401732E-1,1.086341500E0,9.561718941E0,9.625042416E0
1.404556294E2,-1.866401732E-1,1.081555843E0,9.566504478E0,9.629257787E0
1.404577191E2,-1.914258152E-1,1.081555843E0,9.571290970E0,9.634107001E0
1.404598088E2,-1.962114573E-1,1.081555843E0,9.566504478E0,9.629448059E0
1.404618985E2,-1.770688742E-1,1.081555843E0,9.571290970E0,9.633832428E0
1.404639882E2,-2.009970993E-1,1.071984529E0,9.561718941E0,9.623721721E0
1.404660780E2,-1.818545163E-1,1.071984529E0,9.609575272E0,9.670892348E0
1.404681677E2,-1.770688742E-1,1.067198873E0,9.595218658E0,9.656007867E0
1.404702574E2,-1.770688742E-1,1.067198873E0,9.614361763E0,9.675030694E0
1.404723471E2,-1.818545163E-1,1.057627559E0,9.614361763E0,9.674068391E0
1.404744368E2,-1.818545163E-1,1.057627559E0,9.638289452E0,9.697848765E0
1.404765265E2,-1.674975902E-1,1.052842021E0,9.647860527E0,9.706582535E0
1.404786162E2,-1.770688742E-1,1.048056364E0,9.638289452E0,9.696721048E0
1.404807059E2,-1.579262912E-1,1.052842021E0,9.662218094E0,9.720693161E0
1.404827956E2,-1.818545163E-1,1.057627559E0,9.676574707E0,9.735899814E0
1.404848854E2,-1.818545163E-1,1.052842021E0,9.662218094E0,9.721111350E0
1.404869751E2,-1.483550072E-1,1.033699393E0,9.681360245E0,9.737519183E0
1.404890648E2,-1.531406492E-1,1.043270707E0,9.700503349E0,9.757644749E0
1.404911545E2,-1.435693651E-1,1.052842021E0,9.710074425E0,9.768041453E0
1.404932442E2,-1.531406492E-1,1.048056364E0,9.714859962E0,9.772429498E0
1.404953339E2,-1.483550072E-1,1.033699393E0,9.690931320E0,9.747035113E0
1.404974237E2,-1.435693651E-1,1.057627559E0,9.695717812E0,9.754287883E0
1.404995134E2,-1.339980662E-1,1.028913736E0,9.700503349E0,9.755838467E0
1.405016031E2,-1.244267747E-1,1.014556766E0,9.705288887E0,9.758967150E0
1.405036928E2,-1.244267747E-1,1.038485050E0,9.695717812E0,9.751967858E0
1.405057825E2,-1.244267747E-1,1.033699393E0,9.686145782E0,9.741942136E0
1.405078722E2,-1.292124242E-1,1.038485050E0,9.714859962E0,9.771061925E0
1.405099619E2,-1.244267747E-1,1.043270707E0,9.695717812E0,9.752478643E0
1.405120516E2,-1.196411327E-1,1.043270707E0,9.686145782E0,9.742902437E0
1.405141414E2,-1.196411327E-1,1.038485050E0,9.662218094E0,9.718601941E0
1.405162310E2,-1.292124242E-1,1.033699393E0,9.676574707E0,9.732488292E0
1.405183208E2,-1.148554832E-1,1.048056364E0,9.681360245E0,9.738601035E0
1.405204105E2,-1.004985496E-1,1.048056364E0,9.700503349E0,9.757473409E0
1.405225002E2,-1.100698411E-1,1.038485050E0,9.662218094E0,9.718488826E0
1.405245899E2,-1.292124242E-1,1.048056364E0,9.662218094E0,9.719751874E0
1.405266796E2,-1.148554832E-1,1.043270707E0,9.671789169E0,9.728571904E0
1.405287693E2,-1.339980662E-1,1.062413216E0,9.667003632E0,9.726131633E0
1.405308591E2,-1.339980662E-1,1.052842021E0,9.652647018E0,9.710820061E0
1.405329488E2,-1.435693651E-1,1.057627559E0,9.643074989E0,9.701962867E0
1.405350385E2,-1.292124242E-1,1.033699393E0,9.638289452E0,9.694423853E0
1.405371282E2,-1.387837082E-1,1.048056364E0,9.647860527E0,9.705611563E0
1.405392179E2,-1.387837082E-1,1.067198873E0,9.638289452E0,9.698185289E0
1.405413076E2,-1.339980662E-1,1.076770186E0,9.633503914E0,9.694420415E0
1.405433974E2,-1.339980662E-1,1.081555843E0,9.628718376E0,9.690197939E0
1.405454870E2,-1.483550072E-1,1.067198873E0,9.652647018E0,9.712595796E0
1.405475768E2,-1.483550072E-1,1.091127157E0,9.619147301E0,9.681971002E0
1.405496665E2,-1.531406492E-1,1.091127157E0,9.619147301E0,9.682045513E0
1.405517562E2,-1.483550072E-1,1.091127157E0,9.633503914E0,9.696234596E0
1.405538459E2,-1.435693651E-1,1.110269666E0,9.638289452E0,9.703088913E0
1.405559356E2,-1.674975902E-1,1.100698471E0,9.633503914E0,9.697628072E0
1.405580253E2,-1.483550072E-1,1.110269666E0,9.633503914E0,9.698407374E0
1.405601151E2,-1.339980662E-1,1.105484009E0,9.647860527E0,9.711913464E0
1.405622047E2,-1.531406492E-1,1.119840980E0,9.623932838E0,9.690076324E0
1.405642945E2,-1.435693651E-1,1.119840980E0,9.623932838E0,9.689929786E0
1.405663842E2,-1.387837082E-1,1.119840980E0,9.633503914E0,9.699366082E0
1.405684739E2,-1.435693651E-1,1.134197950E0,9.614361763E0,9.682095293E0
1.405705636E2,-1.579262912E-1,1.129412293E0,9.628718376E0,9.696016213E0
1.405726533E2,-1.435693651E-1,1.119840980E0,9.595218658E0,9.661411754E0
1.405747430E2,-1.435693651E-1,1.134197950E0,9.609575272E0,9.677342303E0
1.405768328E2,-1.531406492E-1,1.148554921E0,9.623932838E0,9.693436632E0
1.405789225E2,-1.339980662E-1,1.158126116E0,9.609575272E0,9.680038661E0
1.405810122E2,-1.483550072E-1,1.148554921E0,9.600004196E0,9.669605379E0
1.405831019E2,-1.435693651E-1,1.148554921E0,9.614361763E0,9.683787621E0
1.405851916E2,-1.435693651E-1,1.153340459E0,9.619147301E0,9.689107346E0
1.405872813E2,-1.483550072E-1,1.148554921E0,9.609575272E0,9.679107630E0
1.405893710E2,-1.531406492E-1,1.148554921E0,9.604789734E0,9.674431058E0
1.405914607E2,-1.579262912E-1,1.148554921E0,9.595218658E0,9.665005961E0
1.405935505E2,-1.483550072E-1,1.153340459E0,9.609575272E0,9.679676664E0
1.405956402E2,-1.435693651E-1,1.158126116E0,9.609575272E0,9.680175885E0
1.405977299E2,-1.387837082E-1,1.153340459E0,9.600004196E0,9.670032870E0
1.405998196E2,-1.531406492E-1,1.162911773E0,9.604789734E0,9.676146014E0
1.406019093E2,-1.483550072E-1,1.167697430E0,9.604789734E0,9.676647784E0
1.406039990E2,-1.483550072E-1,1.167697430E0,9.609575272E0,9.681397802E0
1.406060888E2,-1.483550072E-1,1.162911773E0,9.623932838E0,9.695073815E0
1.406081784E2,-1.387837082E-1,1.148554921E0,9.614361763E0,9.683717852E0
1.406102682E2,-1.483550072E-1,1.167697430E0,9.609575272E0,9.681397802E0
1.406123579E2,-1.483550072E-1,1.167697430E0,9.604789734E0,9.676647784E0
1.406144476E2,-1.435693651E-1,1.153340459E0,9.614361763E0,9.684356380E0
1.406165373E2,-1.387837082E-1,1.158126116E0,9.604789734E0,9.675355438E0
1.406186270E2,-1.435693651E-1,1.153340459E0,9.609575272E0,9.679604500E0
1.406207167E2,-1.435693651E-1,1.158126116E0,9.595218658E0,9.665924134E0
1.406228065E2,-1.435693651E-1,1.158126116E0,9.614361763E0,9.684927484E0
1.406248962E2,-1.435693651E-1,1.158126116E0,9.628718376E0,9.699179647E0
1.406269859E2,-1.435693651E-1,1.153340459E0,9.600004196E0,9.670102737E0
1.406290756E2,-1.435693651E-1,1.158126116E0,9.609575272E0,9.680175885E0
1.406311653E2,-1.387837082E-1,1.148554921E0,9.619147301E0,9.688469132E0
1.406332550E2,-1.387837082E-1,1.143769264E0,9.623932838E0,9.692654555E0
1.406353447E2,-1.387837082E-1,1.153340459E0,9.619147301E0,9.689037616E0
1.406374344E2,-1.483550072E-1,1.153340459E0,9.614361763E0,9.684428508E0
1.406395241E2,-1.531406492E-1,1.143769264E0,9.604789734E0,9.673864069E0
1.406416139E2,-1.531406492E-1,1.138983607E0,9.600004196E0,9.668547786E0
1.406437035E2,-1.627119333E-1,1.148554921E0,9.614361763E0,9.684090339E0
1.406457933E2,-1.531406492E-1,1.162911773E0,9.609575272E0,9.680896278E0
1.406478830E2,-1.722832322E-1,1.129412293E0,9.619147301E0,9.686756342E0
1.406499727E2,-1.627119333E-1,1.138983607E0,9.623932838E0,9.692463160E0
1.406520625E2,-1.531406492E-1,1.143769264E0,9.638289452E0,9.707125411E0
1.406541521E2,-1.627119333E-1,1.143769264E0,9.633503914E0,9.702529617E0
1.406562419E2,-1.531406492E-1,1.162911773E0,9.623932838E0,9.695148226E0
1.406583316E2,-1.579262912E-1,1.143769264E0,9.633503914E0,9.702450541E0
1.406604213E2,-1.674975902E-1,1.138983607E0,9.647860527E0,9.716303405E0
1.406625110E2,-1.722832322E-1,1.138983607E0,9.643074989E0,9.711635311E0
1.406646007E2,-1.722832322E-1,1.143769264E0,9.652647018E0,9.721701708E0
1.406666904E2,-1.722832322E-1,1.153340459E0,9.638289452E0,9.708578644E0
1.406687801E2,-1.722832322E-1,1.129412293E0,9.638289452E0,9.705765152E0
1.406708699E2,-1.770688742E-1,1.134197950E0,9.652647018E0,9.720666275E0
1.406729596E2,-1.722832322E-1,1.138983607E0,9.647860527E0,9.716387082E0
1.406750493E2,-1.866401732E-1,1.129412293E0,9.667003632E0,9.734544976E0
1.406771390E2,-1.770688742E-1,1.129412293E0,9.619147301E0,9.686842639E0
1.406792287E2,-1.674975902E-1,1.138983607E0,9.633503914E0,9.702048070E0
1.406813184E2,-1.866401732E-1,1.129412293E0,9.638289452E0,9.706030612E0
1.406834081E2,-1.722832322E-1,1.129412293E0,9.647860527E0,9.715269754E0
1.406854978E2,-1.531406492E-1,1.119840980E0,9.623932838E0,9.690076324E0
1.406875876E2,-1.674975902E-1,1.124626637E0,9.633503914E0,9.700373095E0
1.406896772E2,-1.579262912E-1,1.115055323E0,9.600004196E0,9.665835176E0
1.406917670E2,-1.627119333E-1,1.115055323E0,9.604789734E0,9.670667473E0
1.406938567E2,-1.531406492E-1,1.115055323E0,9.600004196E0,9.665758170E0
1.406959464E2,-1.339980662E-1,1.105484009E0,9.585647583E0,9.650113469E0
1.406980361E2,-1.483550072E-1,1.119840980E0,9.571290970E0,9.637720885E0
1.407001258E2,-1.292124242E-1,1.119840980E0,9.571290970E0,9.637445227E0
1.407022155E2,-1.100698411E-1,1.095912814E0,9.556933403E0,9.620193155E0
1.407043053E2,-1.148554832E-1,1.100698471E0,9.542576790E0,9.606534271E0
1.407063950E2,-1.148554832E-1,1.110269666E0,9.576076508E0,9.640909282E0
1.407084847E2,-1.244267747E-1,1.100698471E0,9.561718941E0,9.625668197E0
1.407105744E2,-9.092725813E-2,1.095912814E0,9.552147865E0,9.615239025E0
1.407126641E2,-1.004985496E-1,1.086341500E0,9.576076508E0,9.638022572E0
1.407147538E2,-1.052841991E-1,1.091127157E0,9.561718941E0,9.624349970E0
1.407168435E2,-8.135596663E-2,1.095912814E0,9.595218658E0,9.657943093E0
1.407189332E2,-1.052841991E-1,1.086341500E0,9.595218658E0,9.657092923E0
1.407210230E2,-1.100698411E-1,1.086341500E0,9.595218658E0,9.657146283E0
1.407231127E2,-1.004985496E-1,1.095912814E0,9.604789734E0,9.667632114E0
1.407252024E2,-1.004985496E-1,1.091127157E0,9.604789734E0,9.667090786E0
1.407272921E2,-1.196411327E-1,1.095912814E0,9.633503914E0,9.696377497E0
1.407293818E2,-1.244267747E-1,1.081555843E0,9.652647018E0,9.713847823E0
1.407314715E2,-1.244267747E-1,1.081555843E0,9.676574707E0,9.737625128E0
1.407335613E2,-1.339980662E-1,1.076770186E0,9.681360245E0,9.741977505E0
1.407356509E2,-1.579262912E-1,1.076770186E0,9.676574707E0,9.737580439E0
1.407377407E2,-1.483550072E-1,1.067198873E0,9.700503349E0,9.760158189E0
1.407398304E2,-1.579262912E-1,1.062413216E0,9.705288887E0,9.764542741E0
1.407419201E2,-1.674975902E-1,1.071984529E0,9.695717812E0,9.756236475E0
1.407440098E2,-1.770688742E-1,1.062413216E0,9.686145782E0,9.745845030E0
1.407460995E2,-1.722832322E-1,1.057627559E0,9.714859962E0,9.773779292E0
1.407481892E2,-1.866401732E-1,1.052842021E0,9.705288887E0,9.764012662E0
1.407502790E2,-1.770688742E-1,1.052842021E0,9.719645500E0,9.778105049E0
1.407523687E2,-1.866401732E-1,1.038485050E0,9.724431038E0,9.781505240E0
1.407544584E2,-1.866401732E-1,1.062413216E0,9.738788605E0,9.798344752E0
1.407565481E2,-1.914258152E-1,1.057627559E0,9.729216576E0,9.788405134E0
1.407586378E2,-1.962114573E-1,1.038485050E0,9.714859962E0,9.772177558E0
1.407607275E2,-1.914258152E-1,1.038485050E0,9.719645500E0,9.776840169E0
1.407628172E2,-1.770688742E-1,1.048056364E0,9.710074425E0,9.768076620E0
1.407649069E2,-1.818545163E-1,1.033699393E0,9.700503349E0,9.757118977E0
1.407669967E2,-1.770688742E-1,1.033699393E0,9.686145782E0,9.742756691E0
1.407690864E2,-1.770688742E-1,1.009771109E0,9.657432556E0,9.711693707E0
1.407711761E2,-1.579262912E-1,1.014556766E0,9.643074989E0,9.697585338E0
1.407732658E2,-1.722832322E-1,1.009771109E0,9.638289452E0,9.692571524E0
1.407753555E2,-1.579262912E-1,1.019342422E0,9.595218658E0,9.650503655E0
1.407774452E2,-1.579262912E-1,1.028913736E0,9.604789734E0,9.661034625E0
1.407795350E2,-1.531406492E-1,1.019342422E0,9.590433121E0,9.645668379E0
1.407816246E2,-1.387837082E-1,1.014556766E0,9.576076508E0,9.630671193E0
1.407837144E2,-1.483550072E-1,1.019342422E0,9.566504478E0,9.621802124E0
1.407858041E2,-1.435693651E-1,1.033699393E0,9.561718941E0,9.618503818E0
1.407878938E2,-1.531406492E-1,1.019342422E0,9.576076508E0,9.631394100E0
1.407899835E2,-1.339980662E-1,1.014556766E0,9.547362328E0,9.602052298E0
1.407920732E2,-1.387837082E-1,1.028913736E0,9.561718941E0,9.617920435E0
1.407941629E2,-1.292124242E-1,1.028913736E0,9.542576790E0,9.598756749E0
1.407962527E2,-1.435693651E-1,1.048056364E0,9.537791252E0,9.596275125E0
1.407983424E2,-1.339980662E-1,1.048056364E0,9.561718941E0,9.619919268E0
1.408004321E2,-1.292124242E-1,1.052842021E0,9.561718941E0,9.620376358E0
1.408025218E2,-1.387837082E-1,1.038485050E0,9.566504478E0,9.623706150E0
1.408046115E2,-1.148554832E-1,1.052842021E0,9.576076508E0,9.634464665E0
1.408067012E2,-1.339980662E-1,1.038485050E0,9.552147865E0,9.609367072E0
1.408087909E2,-1.339980662E-1,1.052842021E0,9.542576790E0,9.601416749E0
1.408108806E2,-1.196411327E-1,1.057627559E0,9.561718941E0,9.620777471E0
1.408129704E2,-1.244267747E-1,1.062413216E0,9.542576790E0,9.602342196E0
1.408150601E2,-1.196411327E-1,1.062413216E0,9.566504478E0,9.626060657E0
1.408171498E2,-1.387837082E-1,1.076770186E0,9.604789734E0,9.665954727E0
1.408192395E2,-1.483550072E-1,1.081555843E0,9.604789734E0,9.666631165E0
1.408213292E2,-1.387837082E-1,1.076770186E0,9.643074989E0,9.703998671E0
1.408234189E2,-1.339980662E-1,1.081555843E0,9.662218094E0,9.723485847E0
1.408255086E2,-1.435693651E-1,1.081555843E0,9.647860527E0,9.709355692E0
1.408275983E2,-1.483550072E-1,1.081555843E0,9.676574707E0,9.737960275E0
1.408296880E2,-1.292124242E-1,1.110269666E0,9.695717812E0,9.759935372E0
1.408317778E2,-1.387837082E-1,1.110269666E0,9.690931320E0,9.755311861E0
1.408338675E2,-1.627119333E-1,1.124626637E0,9.705288887E0,9.771585983E0
1.408359572E2,-1.483550072E-1,1.134197950E0,9.690931320E0,9.758204961E0
1.408380469E2,-1.435693651E-1,1.143769264E0,9.714859962E0,9.783012030E0
1.408401366E2,-1.435693651E-1,1.153340459E0,9.686145782E0,9.755625377E0
1.408422263E2,-1.579262912E-1,1.158126116E0,9.690931320E0,9.761165231E0
1.408443160E2,-1.627119333E-1,1.182054400E0,9.681360245E0,9.754612446E0
1.408464057E2,-1.627119333E-1,1.201196909E0,9.662218094E0,9.737957059E0
1.408484955E2,-1.674975902E-1,1.205982566E0,9.657432556E0,9.733881701E0
1.408505852E2,-1.914258152E-1,1.205982566E0,9.638289452E0,9.715331252E0
1.408526749E2,-1.770688742E-1,1.215553880E0,9.633503914E0,9.711504635E0
1.408547646E2,-2.009970993E-1,1.210768223E0,9.633503914E0,9.711372569E0
1.408568543E2,-2.153540403E-1,1.215553880E0,9.595218658E0,9.674304611E0
1.408589440E2,-2.009970993E-1,1.229910851E0,9.614361763E0,9.694794100E0
1.408610338E2,-2.105683982E-1,1.210768223E0,9.590433121E0,9.668852372E0
1.408631234E2,-2.105683982E-1,1.229910851E0,9.595218658E0,9.676013686E0
1.408652132E2,-2.057827413E-1,1.215553880E0,9.600004196E0,9.678842820E0
1.408673029E2,-2.057827413E-1,1.220339537E0,9.590433121E0,9.669952563E0
1.408693926E2,-2.057827413E-1,1.225125194E0,9.566504478E0,9.646827780E0
1.408714824E2,-1.866401732E-1,1.220339537E0,9.566504478E0,9.645831798E0
1.408735720E2,-1.722832322E-1,1.220339537E0,9.566504478E0,9.645564682E0
1.408756617E2,-1.674975902E-1,1.220339537E0,9.561718941E0,9.640734056E0
1.408777515E2,-1.531406492E-1,1.215553880E0,9.595218658E0,9.673119683E0
1.408798412E2,-1.483550072E-1,1.225125194E0,9.585647583E0,9.664759725E0
1.408819309E2,-1.483550072E-1,1.234696507E0,9.604789734E0,9.684961048E0
1.408840206E2,-1.292124242E-1,1.225125194E0,9.623932838E0,9.702459011E0
1.408861103E2,-1.339980662E-1,1.225125194E0,9.662218094E0,9.740500281E0
1.408882000E2,-1.244267747E-1,1.220339537E0,9.638289452E0,9.716034899E0
1.408902897E2,-1.196411327E-1,1.225125194E0,9.652647018E0,9.730819092E0
1.408923794E2,-1.100698411E-1,1.229910851E0,9.647860527E0,9.726562025E0
1.408944691E2,-1.100698411E-1,1.205982566E0,9.652647018E0,9.728314540E0
1.408965589E2,-1.339980662E-1,1.196411371E0,9.652647018E0,9.727432863E0
1.408986486E2,-1.387837082E-1,1.186840057E0,9.628718376E0,9.702580472E0
1.409007383E2,-1.435693651E-1,1.186840057E0,9.614361763E0,9.688403047E0
1.409028280E2,-1.339980662E-1,1.162911773E0,9.619147301E0,9.690114244E0
1.409049178E2,-1.483550072E-1,1.162911773E0,9.614361763E0,9.685573040E0
1.409070075E2,-1.674975902E-1,1.158126116E0,9.595218658E0,9.666309153E0
1.409090971E2,-1.627119333E-1,1.153340459E0,9.590433121E0,9.660904555E0
1.409111868E2,-1.770688742E-1,1.153340459E0,9.566504478E0,9.637403983E0
1.409132766E2,-1.770688742E-1,1.143769264E0,9.556933403E0,9.626761532E0
1.409153663E2,-1.770688742E-1,1.143769264E0,9.571290970E0,9.641015110E0
1.409174560E2,-1.722832322E-1,1.119840980E0,9.566504478E0,9.633365625E0
1.409195457E2,-1.674975902E-1,1.134197950E0,9.552147865E0,9.620706277E0
1.409216354E2,-1.818545163E-1,1.134197950E0,9.547362328E0,9.616215652E0
1.409237251E2,-1.914258152E-1,1.115055323E0,9.556933403E0,9.623667091E0
1.409258149E2,-1.962114573E-1,1.119840980E0,9.537791252E0,9.605311277E0
