time_s,acc_x,acc_y,acc_z
31.05469,50.00000,-788.71429,-618.02857
31.06250,52.94286,-785.77143,-620.97143
31.07031,52.94286,-782.82857,-623.91429
31.07812,55.88571,-779.88571,-626.85714
31.08594,55.88571,-779.88571,-626.85714
31.09375,55.88571,-779.88571,-626.85714
31.10156,55.88571,-779.88571,-623.91429
31.10938,55.88571,-782.82857,-620.97143
31.11719,52.94286,-782.82857,-618.02857
31.12500,52.94286,-785.77143,-618.02857
31.13281,52.94286,-788.71429,-615.08571
31.14062,52.94286,-788.71429,-615.08571
31.14844,52.94286,-788.71429,-615.08571
31.15625,52.94286,-788.71429,-618.02857
31.16406,52.94286,-785.77143,-618.02857
31.17188,52.94286,-785.77143,-618.02857
31.17969,52.94286,-785.77143,-620.97143
31.18750,52.94286,-782.82857,-620.97143
31.19531,55.88571,-782.82857,-618.02857
31.20312,55.88571,-782.82857,-620.97143
31.21094,55.88571,-782.82857,-620.97143
31.21875,52.94286,-782.82857,-620.97143
31.22656,52.94286,-785.77143,-618.02857
31.23438,52.94286,-785.77143,-618.02857
31.24219,52.94286,-788.71429,-620.97143
31.25000,52.94286,-788.71429,-620.97143
31.25781,52.94286,-785.77143,-620.97143
31.26562,52.94286,-785.77143,-620.97143
31.27344,55.88571,-785.77143,-620.97143
31.28125,55.88571,-782.82857,-618.02857
31.28906,55.88571,-782.82857,-618.02857
31.29688,52.94286,-782.82857,-618.02857
31.30469,52.94286,-782.82857,-618.02857
31.31250,52.94286,-782.82857,-620.97143
31.32031,52.94286,-782.82857,-620.97143
31.32812,52.94286,-782.82857,-620.97143
31.33594,52.94286,-785.77143,-620.97143
31.34375,52.94286,-785.77143,-620.97143
31.35156,52.94286,-782.82857,-620.97143
31.35938,52.94286,-782.82857,-620.97143
31.36719,55.88571,-782.82857,-618.02857
31.37500,55.88571,-782.82857,-618.02857
31.38281,55.88571,-782.82857,-618.02857
31.39062,55.88571,-782.82857,-618.02857
31.39844,55.88571,-782.82857,-620.97143
31.40625,52.94286,-785.77143,-620.97143
31.41406,52.94286,-785.77143,-618.02857
31.42188,52.94286,-782.82857,-615.08571
31.42969,52.94286,-779.88571,-612.14286
31.43750,52.94286,-779.88571,-615.08571
31.44531,52.94286,-782.82857,-618.02857
31.45312,52.94286,-791.65714,-629.80000
31.46094,52.94286,-794.60000,-632.74286
31.46875,52.94286,-791.65714,-632.74286
31.47656,52.94286,-788.71429,-629.80000
31.48438,52.94286,-779.88571,-620.97143
31.49219,52.94286,-776.94286,-618.02857
31.50000,52.94286,-776.94286,-615.08571
31.50781,52.94286,-776.94286,-612.14286
31.51562,52.94286,-779.88571,-612.14286
31.52344,52.94286,-788.71429,-615.08571
31.53125,55.88571,-788.71429,-618.02857
31.53906,55.88571,-785.77143,-618.02857
31.54688,52.94286,-785.77143,-618.02857
31.55469,52.94286,-785.77143,-618.02857
31.56250,52.94286,-785.77143,-618.02857
31.57031,52.94286,-785.77143,-618.02857
31.57812,52.94286,-782.82857,-620.97143
31.58594,52.94286,-782.82857,-623.91429
31.59375,50.00000,-791.65714,-632.74286
31.60156,50.00000,-794.60000,-632.74286
31.60938,52.94286,-791.65714,-629.80000
31.61719,55.88571,-779.88571,-620.97143
31.62500,55.88571,-776.94286,-618.02857
31.63281,52.94286,-785.77143,-606.25714
31.64062,52.94286,-785.77143,-609.20000
31.64844,55.88571,-785.77143,-612.14286
31.65625,55.88571,-788.71429,-620.97143
31.66406,52.94286,-791.65714,-620.97143
31.67188,52.94286,-791.65714,-623.91429
31.67969,55.88571,-788.71429,-623.91429
31.68750,52.94286,-785.77143,-623.91429
31.69531,52.94286,-782.82857,-623.91429
31.70312,50.00000,-782.82857,-620.97143
31.71094,52.94286,-779.88571,-620.97143
31.71875,52.94286,-779.88571,-618.02857
31.72656,52.94286,-779.88571,-618.02857
31.73438,52.94286,-782.82857,-615.08571
31.74219,52.94286,-785.77143,-618.02857
31.75000,52.94286,-785.77143,-618.02857
31.75781,52.94286,-788.71429,-618.02857
31.76562,52.94286,-788.71429,-618.02857
31.77344,52.94286,-788.71429,-620.97143
31.78125,55.88571,-788.71429,-620.97143
31.78906,52.94286,-788.71429,-623.91429
31.79688,52.94286,-785.77143,-623.91429
31.80469,52.94286,-782.82857,-620.97143
31.81250,52.94286,-782.82857,-618.02857
31.82031,52.94286,-785.77143,-615.08571
31.82812,52.94286,-785.77143,-615.08571
31.83594,52.94286,-785.77143,-618.02857
31.84375,52.94286,-785.77143,-618.02857
31.85156,52.94286,-788.71429,-620.97143
31.85938,52.94286,-785.77143,-620.97143
31.86719,52.94286,-785.77143,-620.97143
31.87500,55.88571,-782.82857,-623.91429
31.88281,55.88571,-782.82857,-623.91429
31.89062,55.88571,-779.88571,-623.91429
31.89844,55.88571,-779.88571,-623.91429
31.90625,52.94286,-782.82857,-620.97143
31.91406,52.94286,-785.77143,-618.02857
31.92188,52.94286,-785.77143,-618.02857
31.92969,52.94286,-785.77143,-618.02857
31.93750,52.94286,-788.71429,-615.08571
31.94531,52.94286,-788.71429,-612.14286
31.95312,50.00000,-788.71429,-615.08571
31.96094,52.94286,-785.77143,-618.02857
31.96875,52.94286,-785.77143,-620.97143
31.97656,52.94286,-782.82857,-620.97143
31.98438,55.88571,-782.82857,-620.97143
31.99219,55.88571,-782.82857,-620.97143
32.00000,55.88571,-782.82857,-620.97143
32.00781,52.94286,-782.82857,-623.91429
32.01562,52.94286,-785.77143,-620.97143
32.02344,52.94286,-785.77143,-620.97143
32.03125,52.94286,-785.77143,-618.02857
32.03906,52.94286,-788.71429,-618.02857
32.04688,52.94286,-788.71429,-618.02857
32.05469,55.88571,-788.71429,-620.97143
32.06250,55.88571,-785.77143,-620.97143
32.07031,55.88571,-782.82857,-620.97143
32.07812,55.88571,-782.82857,-620.97143
32.08594,55.88571,-782.82857,-620.97143
32.09375,52.94286,-782.82857,-620.97143
32.10156,52.94286,-782.82857,-618.02857
32.10938,50.00000,-782.82857,-618.02857
32.11719,50.00000,-785.77143,-618.02857
32.12500,52.94286,-785.77143,-618.02857
32.13281,52.94286,-785.77143,-618.02857
32.14062,52.94286,-785.77143,-618.02857
32.14844,52.94286,-782.82857,-620.97143
32.15625,52.94286,-782.82857,-620.97143
32.16406,52.94286,-782.82857,-620.97143
32.17188,52.94286,-782.82857,-620.97143
32.17969,52.94286,-785.77143,-620.97143
32.18750,55.88571,-785.77143,-620.97143
32.19531,52.94286,-785.77143,-620.97143
32.20312,52.94286,-785.77143,-620.97143
32.21094,52.94286,-785.77143,-620.97143
32.21875,52.94286,-785.77143,-618.02857
32.22656,52.94286,-785.77143,-618.02857
32.23438,52.94286,-785.77143,-618.02857
32.24219,52.94286,-785.77143,-618.02857
32.25000,52.94286,-785.77143,-618.02857
32.25781,52.94286,-785.77143,-620.97143
32.26562,52.94286,-785.77143,-620.97143
32.27344,52.94286,-785.77143,-620.97143
32.28125,52.94286,-785.77143,-620.97143
32.28906,52.94286,-785.77143,-620.97143
32.29688,52.94286,-785.77143,-618.02857
32.30469,52.94286,-785.77143,-618.02857
32.31250,52.94286,-785.77143,-620.97143
32.32031,52.94286,-785.77143,-618.02857
32.32812,52.94286,-785.77143,-618.02857
32.33594,52.94286,-785.77143,-618.02857
32.34375,52.94286,-785.77143,-618.02857
32.35156,52.94286,-785.77143,-620.97143
32.35938,52.94286,-785.77143,-620.97143
32.36719,52.94286,-785.77143,-620.97143
32.37500,52.94286,-785.77143,-620.97143
32.38281,52.94286,-785.77143,-620.97143
32.39062,52.94286,-785.77143,-620.97143
32.39844,52.94286,-785.77143,-620.97143
32.40625,52.94286,-785.77143,-618.02857
32.41406,52.94286,-785.77143,-620.97143
32.42188,52.94286,-785.77143,-620.97143
32.42969,52.94286,-785.77143,-620.97143
32.43750,55.88571,-785.77143,-620.97143
32.44531,55.88571,-785.77143,-620.97143
32.45312,52.94286,-785.77143,-618.02857
32.46094,52.94286,-785.77143,-620.97143
32.46875,52.94286,-782.82857,-620.97143
32.47656,52.94286,-782.82857,-620.97143
32.48438,52.94286,-782.82857,-620.97143
32.49219,52.94286,-782.82857,-620.97143
32.50000,52.94286,-782.82857,-618.02857
32.50781,52.94286,-785.77143,-620.97143
32.51562,52.94286,-785.77143,-618.02857
32.52344,52.94286,-785.77143,-620.97143
32.53125,52.94286,-788.71429,-620.97143
32.53906,55.88571,-788.71429,-618.02857
32.54688,55.88571,-785.77143,-618.02857
32.55469,55.88571,-785.77143,-620.97143
32.56250,55.88571,-785.77143,-620.97143
32.57031,52.94286,-782.82857,-620.97143
32.57812,52.94286,-782.82857,-618.02857
32.58594,52.94286,-785.77143,-618.02857
32.59375,52.94286,-785.77143,-618.02857
32.60156,52.94286,-785.77143,-618.02857
32.60938,50.00000,-785.77143,-620.97143
32.61719,50.00000,-785.77143,-620.97143
32.62500,52.94286,-785.77143,-620.97143
32.63281,52.94286,-785.77143,-623.91429
32.64062,55.88571,-782.82857,-623.91429
32.64844,55.88571,-782.82857,-623.91429
32.65625,55.88571,-782.82857,-620.97143
32.66406,55.88571,-782.82857,-620.97143
32.67188,55.88571,-782.82857,-620.97143
32.67969,52.94286,-785.77143,-618.02857
32.68750,52.94286,-785.77143,-618.02857
32.69531,52.94286,-788.71429,-618.02857
32.70312,52.94286,-788.71429,-618.02857
32.71094,52.94286,-788.71429,-618.02857
32.71875,52.94286,-788.71429,-618.02857
32.72656,52.94286,-785.77143,-618.02857
32.73438,52.94286,-785.77143,-618.02857
32.74219,52.94286,-785.77143,-618.02857
32.75000,52.94286,-785.77143,-618.02857
32.75781,52.94286,-782.82857,-620.97143
32.76562,52.94286,-782.82857,-620.97143
32.77344,52.94286,-785.77143,-620.97143
32.78125,52.94286,-785.77143,-620.97143
32.78906,52.94286,-785.77143,-620.97143
32.79688,52.94286,-785.77143,-620.97143
32.80469,52.94286,-785.77143,-618.02857
32.81250,52.94286,-785.77143,-618.02857
32.82031,52.94286,-785.77143,-618.02857
32.82812,52.94286,-785.77143,-620.97143
32.83594,52.94286,-785.77143,-620.97143
32.84375,55.88571,-782.82857,-620.97143
32.85156,55.88571,-782.82857,-620.97143
32.85938,52.94286,-785.77143,-620.97143
32.86719,52.94286,-785.77143,-618.02857
32.87500,52.94286,-785.77143,-618.02857
32.88281,52.94286,-785.77143,-618.02857
32.89062,50.00000,-785.77143,-618.02857
32.89844,52.94286,-785.77143,-618.02857
32.90625,52.94286,-785.77143,-618.02857
32.91406,52.94286,-785.77143,-618.02857
32.92188,52.94286,-782.82857,-618.02857
32.92969,52.94286,-782.82857,-618.02857
32.93750,52.94286,-782.82857,-620.97143
32.94531,52.94286,-782.82857,-620.97143
32.95312,52.94286,-785.77143,-620.97143
32.96094,52.94286,-785.77143,-618.02857
32.96875,52.94286,-785.77143,-620.97143
32.97656,52.94286,-785.77143,-620.97143
32.98438,52.94286,-785.77143,-620.97143
32.99219,52.94286,-785.77143,-618.02857
33.00000,52.94286,-785.77143,-618.02857
33.00781,52.94286,-785.77143,-618.02857
33.01562,52.94286,-785.77143,-618.02857
33.02344,52.94286,-785.77143,-618.02857
33.03125,52.94286,-785.77143,-618.02857
33.03906,52.94286,-785.77143,-618.02857
33.04688,52.94286,-785.77143,-620.97143
33.05469,52.94286,-785.77143,-618.02857
33.06250,52.94286,-785.77143,-618.02857
33.07031,52.94286,-785.77143,-618.02857
33.07812,52.94286,-785.77143,-618.02857
33.08594,52.94286,-785.77143,-618.02857
33.09375,52.94286,-785.77143,-620.97143
33.10156,52.94286,-785.77143,-620.97143
33.10938,52.94286,-785.77143,-620.97143
33.11719,52.94286,-785.77143,-620.97143
33.12500,52.94286,-785.77143,-620.97143
33.13281,52.94286,-785.77143,-618.02857
33.14062,52.94286,-785.77143,-618.02857
33.14844,52.94286,-785.77143,-620.97143
33.15625,52.94286,-785.77143,-620.97143
33.16406,52.94286,-785.77143,-620.97143
33.17188,52.94286,-785.77143,-618.02857
33.17969,52.94286,-785.77143,-618.02857
33.18750,52.94286,-785.77143,-618.02857
33.19531,52.94286,-785.77143,-618.02857
33.20312,52.94286,-785.77143,-618.02857
33.21094,55.88571,-785.77143,-620.97143
33.21875,52.94286,-785.77143,-620.97143
33.22656,52.94286,-785.77143,-620.97143
33.23438,52.94286,-785.77143,-620.97143
33.24219,52.94286,-785.77143,-618.02857
33.25000,52.94286,-785.77143,-618.02857
33.25781,52.94286,-785.77143,-618.02857
33.26562,52.94286,-785.77143,-618.02857
33.27344,52.94286,-785.77143,-618.02857
33.28125,52.94286,-785.77143,-618.02857
33.28906,52.94286,-785.77143,-620.97143
33.29688,52.94286,-785.77143,-618.02857
33.30469,52.94286,-785.77143,-620.97143
33.31250,55.88571,-785.77143,-620.97143
33.32031,55.88571,-785.77143,-620.97143
33.32812,52.94286,-785.77143,-620.97143
33.33594,52.94286,-785.77143,-620.97143
33.34375,52.94286,-785.77143,-618.02857
33.35156,52.94286,-785.77143,-618.02857
33.35938,52.94286,-785.77143,-618.02857
33.36719,52.94286,-788.71429,-618.02857
33.37500,50.00000,-788.71429,-618.02857
33.38281,50.00000,-788.71429,-618.02857
33.39062,50.00000,-785.77143,-618.02857
33.39844,52.94286,-785.77143,-620.97143
33.40625,52.94286,-782.82857,-620.97143
33.41406,55.88571,-782.82857,-623.91429
33.42188,55.88571,-782.82857,-623.91429
33.42969,55.88571,-782.82857,-623.91429
33.43750,55.88571,-782.82857,-623.91429
33.44531,55.88571,-782.82857,-620.97143
33.45312,52.94286,-785.77143,-618.02857
33.46094,52.94286,-785.77143,-618.02857
33.46875,50.00000,-785.77143,-615.08571
33.47656,50.00000,-788.71429,-615.08571
33.48438,50.00000,-788.71429,-618.02857
33.49219,52.94286,-788.71429,-618.02857
33.50000,52.94286,-785.77143,-618.02857
33.50781,52.94286,-785.77143,-618.02857
33.51562,52.94286,-785.77143,-620.97143
33.52344,52.94286,-785.77143,-620.97143
33.53125,52.94286,-782.82857,-618.02857
33.53906,52.94286,-782.82857,-620.97143
33.54688,52.94286,-782.82857,-620.97143
33.55469,52.94286,-785.77143,-618.02857
33.56250,52.94286,-785.77143,-618.02857
33.57031,52.94286,-785.77143,-618.02857
33.57812,52.94286,-785.77143,-618.02857
33.58594,52.94286,-788.71429,-620.97143
33.59375,52.94286,-785.77143,-618.02857
33.60156,52.94286,-785.77143,-620.97143
33.60938,52.94286,-782.82857,-620.97143
33.61719,55.88571,-782.82857,-618.02857
33.62500,52.94286,-782.82857,-618.02857
33.63281,52.94286,-782.82857,-618.02857
33.64062,52.94286,-785.77143,-618.02857
33.64844,52.94286,-785.77143,-618.02857
33.65625,50.00000,-785.77143,-618.02857
33.66406,50.00000,-785.77143,-618.02857
33.67188,52.94286,-785.77143,-618.02857
33.67969,52.94286,-785.77143,-618.02857
33.68750,52.94286,-785.77143,-618.02857
33.69531,52.94286,-785.77143,-618.02857
33.70312,52.94286,-785.77143,-620.97143
33.71094,52.94286,-782.82857,-620.97143
33.71875,52.94286,-785.77143,-620.97143
33.72656,52.94286,-785.77143,-620.97143
33.73438,52.94286,-785.77143,-620.97143
33.74219,52.94286,-785.77143,-620.97143
33.75000,52.94286,-785.77143,-620.97143
33.75781,52.94286,-785.77143,-618.02857
33.76562,52.94286,-785.77143,-618.02857
33.77344,52.94286,-785.77143,-618.02857
33.78125,52.94286,-785.77143,-618.02857
33.78906,52.94286,-785.77143,-618.02857
33.79688,52.94286,-785.77143,-618.02857
33.80469,52.94286,-785.77143,-620.97143
33.81250,52.94286,-785.77143,-618.02857
33.82031,52.94286,-785.77143,-618.02857
33.82812,52.94286,-785.77143,-618.02857
33.83594,52.94286,-785.77143,-620.97143
33.84375,52.94286,-785.77143,-620.97143
33.85156,52.94286,-785.77143,-620.97143
33.85938,52.94286,-785.77143,-620.97143
33.86719,52.94286,-785.77143,-620.97143
33.87500,52.94286,-785.77143,-620.97143
33.88281,52.94286,-785.77143,-618.02857
33.89062,52.94286,-782.82857,-618.02857
33.89844,52.94286,-782.82857,-620.97143
33.90625,52.94286,-782.82857,-620.97143
33.91406,52.94286,-785.77143,-620.97143
33.92188,52.94286,-785.77143,-620.97143
33.92969,52.94286,-785.77143,-620.97143
33.93750,52.94286,-785.77143,-620.97143
33.94531,52.94286,-785.77143,-618.02857
33.95312,52.94286,-785.77143,-620.97143
33.96094,52.94286,-785.77143,-620.97143
33.96875,52.94286,-785.77143,-620.97143
33.97656,52.94286,-785.77143,-620.97143
33.98438,52.94286,-785.77143,-620.97143
33.99219,52.94286,-785.77143,-620.97143
34.00000,52.94286,-785.77143,-620.97143
34.00781,52.94286,-785.77143,-618.02857
34.01562,52.94286,-785.77143,-618.02857
34.02344,52.94286,-785.77143,-618.02857
34.03125,52.94286,-785.77143,-618.02857
34.03906,52.94286,-785.77143,-618.02857
34.04688,52.94286,-785.77143,-620.97143
34.05469,52.94286,-782.82857,-620.97143
34.06250,52.94286,-785.77143,-620.97143
34.07031,55.88571,-785.77143,-620.97143
34.07812,55.88571,-785.77143,-620.97143
34.08594,55.88571,-785.77143,-620.97143
34.09375,52.94286,-785.77143,-620.97143
34.10156,52.94286,-785.77143,-618.02857
34.10938,52.94286,-785.77143,-618.02857
34.11719,52.94286,-788.71429,-618.02857
34.12500,50.00000,-788.71429,-618.02857
34.13281,50.00000,-788.71429,-618.02857
34.14062,50.00000,-788.71429,-618.02857
34.14844,52.94286,-785.77143,-618.02857
34.15625,52.94286,-785.77143,-620.97143
34.16406,52.94286,-782.82857,-623.91429
34.17188,55.88571,-782.82857,-623.91429
34.17969,55.88571,-779.88571,-623.91429
34.18750,55.88571,-782.82857,-623.91429
34.19531,55.88571,-782.82857,-620.97143
34.20312,52.94286,-782.82857,-620.97143
34.21094,52.94286,-785.77143,-618.02857
34.21875,52.94286,-785.77143,-618.02857
34.22656,50.00000,-788.71429,-615.08571
34.23438,50.00000,-788.71429,-615.08571
34.24219,50.00000,-788.71429,-615.08571
34.25000,50.00000,-788.71429,-615.08571
34.25781,50.00000,-788.71429,-615.08571
34.26562,52.94286,-785.77143,-618.02857
34.27344,52.94286,-785.77143,-618.02857
34.28125,52.94286,-782.82857,-620.97143
34.28906,52.94286,-782.82857,-620.97143
34.29688,52.94286,-782.82857,-620.97143
34.30469,52.94286,-782.82857,-620.97143
34.31250,52.94286,-782.82857,-620.97143
34.32031,52.94286,-782.82857,-620.97143
34.32812,52.94286,-785.77143,-620.97143
34.33594,52.94286,-785.77143,-620.97143
34.34375,52.94286,-785.77143,-620.97143
34.35156,52.94286,-785.77143,-620.97143
34.35938,52.94286,-785.77143,-620.97143
34.36719,55.88571,-785.77143,-618.02857
34.37500,55.88571,-782.82857,-618.02857
34.38281,55.88571,-782.82857,-618.02857
34.39062,52.94286,-782.82857,-620.97143
34.39844,50.00000,-782.82857,-620.97143
34.40625,50.00000,-782.82857,-620.97143
34.41406,52.94286,-782.82857,-618.02857
34.42188,52.94286,-785.77143,-618.02857
34.42969,52.94286,-785.77143,-618.02857
34.43750,52.94286,-785.77143,-620.97143
34.44531,52.94286,-785.77143,-620.97143
34.45312,52.94286,-782.82857,-623.91429
34.46094,52.94286,-782.82857,-620.97143
34.46875,52.94286,-782.82857,-620.97143
34.47656,52.94286,-782.82857,-620.97143
34.48438,52.94286,-785.77143,-620.97143
34.49219,52.94286,-785.77143,-620.97143
34.50000,52.94286,-785.77143,-620.97143
34.50781,52.94286,-785.77143,-620.97143
34.51562,52.94286,-785.77143,-620.97143
34.52344,52.94286,-785.77143,-618.02857
34.53125,52.94286,-785.77143,-618.02857
34.53906,52.94286,-785.77143,-618.02857
34.54688,52.94286,-785.77143,-618.02857
34.55469,52.94286,-785.77143,-618.02857
34.56250,52.94286,-785.77143,-618.02857
34.57031,52.94286,-785.77143,-620.97143
34.57812,52.94286,-785.77143,-620.97143
34.58594,52.94286,-785.77143,-618.02857
34.59375,52.94286,-785.77143,-618.02857
34.60156,52.94286,-782.82857,-618.02857
34.60938,52.94286,-785.77143,-620.97143
34.61719,52.94286,-785.77143,-620.97143
34.62500,52.94286,-785.77143,-620.97143
34.63281,52.94286,-785.77143,-620.97143
34.64062,52.94286,-785.77143,-623.91429
34.64844,52.94286,-785.77143,-620.97143
34.65625,52.94286,-785.77143,-623.91429
34.66406,52.94286,-782.82857,-620.97143
34.67188,52.94286,-782.82857,-620.97143
34.67969,52.94286,-782.82857,-620.97143
34.68750,52.94286,-785.77143,-618.02857
34.69531,52.94286,-785.77143,-618.02857
34.70312,52.94286,-785.77143,-620.97143
34.71094,52.94286,-785.77143,-618.02857
34.71875,55.88571,-785.77143,-620.97143
34.72656,52.94286,-785.77143,-623.91429
34.73438,52.94286,-785.77143,-620.97143
34.74219,52.94286,-785.77143,-623.91429
34.75000,52.94286,-782.82857,-620.97143
34.75781,52.94286,-782.82857,-620.97143
34.76562,52.94286,-782.82857,-620.97143
34.77344,52.94286,-782.82857,-618.02857
34.78125,52.94286,-782.82857,-618.02857
34.78906,52.94286,-785.77143,-618.02857
34.79688,52.94286,-785.77143,-618.02857
34.80469,52.94286,-785.77143,-618.02857
34.81250,52.94286,-785.77143,-620.97143
34.82031,52.94286,-782.82857,-620.97143
34.82812,52.94286,-782.82857,-620.97143
34.83594,55.88571,-785.77143,-620.97143
34.84375,55.88571,-785.77143,-618.02857
34.85156,52.94286,-785.77143,-618.02857
34.85938,52.94286,-785.77143,-618.02857
34.86719,52.94286,-785.77143,-618.02857
34.87500,52.94286,-785.77143,-618.02857
